,model,data,depth,epochs,best_val_accuracy,test_accuracy,drop_method,drop_rate,oversmoothing,val_accuracy
1022,HNHN,CoauthorshipDBLP,1,199,0.6325767040252686,0.6325767040252686,no dropout,0.5,"[2331.154296875, 1329429.625, 3313720.25, 3384485.0, 1709764.5, 1123676.0, 1521506.375, 1911878.875, 2054282.125, 1315697.125, 1631621.5, 1705151.125, 1595406.0, 1139155.0, 666443.0625, 1166435.75, 1866003.0, 2219686.5, 2136313.75, 2561121.5]","[0.09643092006444931, 0.49502047896385193, 0.35256054997444153, 0.18070369958877563, 0.3977554142475128, 0.2539810836315155, 0.27511247992515564, 0.5066983699798584, 0.4253323972225189, 0.43781912326812744, 0.6325767040252686, 0.32020625472068787, 0.18181587755680084, 0.48081493377685547, 0.4180021286010742, 0.40549013018608093, 0.26581063866615295, 0.24821798503398895, 0.09327132254838943, 0.11637429893016815]"
1023,HNHN,CoauthorshipDBLP,1,0,0.1407158374786377,0.1407158374786377,dropnode,0.5,"[1710.4708251953125, 143964.046875, 305922.09375, 718733.6875, 791774.5625, 1006008.8125, 1412434.125, 1536670.5, 1474872.0, 1249151.625, 1075007.625, 961930.5625, 860026.0625, 869401.5625, 823722.1875, 785245.8125, 841258.5625, 816192.75, 799869.6875, 799040.8125]","[0.1407158374786377, 0.2615894079208374, 0.24854658544063568, 0.2601486146450043, 0.3380516767501831, 0.28224053978919983, 0.378898948431015, 0.4246499240398407, 0.4869318902492523, 0.48291289806365967, 0.4869318902492523, 0.450154185295105, 0.49047064781188965, 0.46994590759277344, 0.47616398334503174, 0.47886860370635986, 0.4769475758075714, 0.4868813455104828, 0.48607248067855835, 0.4836711883544922]"
1024,HNHN,CoauthorshipDBLP,1,20,0.2615894079208374,0.24854658544063568,dropnode,0.5,"[1710.4708251953125, 143964.046875, 305922.09375, 718733.6875, 791774.5625, 1006008.8125, 1412434.125, 1536670.5, 1474872.0, 1249151.625, 1075007.625, 961930.5625, 860026.0625, 869401.5625, 823722.1875, 785245.8125, 841258.5625, 816192.75, 799869.6875, 799040.8125]","[0.1407158374786377, 0.2615894079208374, 0.24854658544063568, 0.2601486146450043, 0.3380516767501831, 0.28224053978919983, 0.378898948431015, 0.4246499240398407, 0.4869318902492523, 0.48291289806365967, 0.4869318902492523, 0.450154185295105, 0.49047064781188965, 0.46994590759277344, 0.47616398334503174, 0.47886860370635986, 0.4769475758075714, 0.4868813455104828, 0.48607248067855835, 0.4836711883544922]"
1025,HNHN,CoauthorshipDBLP,1,40,0.3380516767501831,0.3380516767501831,dropnode,0.5,"[1710.4708251953125, 143964.046875, 305922.09375, 718733.6875, 791774.5625, 1006008.8125, 1412434.125, 1536670.5, 1474872.0, 1249151.625, 1075007.625, 961930.5625, 860026.0625, 869401.5625, 823722.1875, 785245.8125, 841258.5625, 816192.75, 799869.6875, 799040.8125]","[0.1407158374786377, 0.2615894079208374, 0.24854658544063568, 0.2601486146450043, 0.3380516767501831, 0.28224053978919983, 0.378898948431015, 0.4246499240398407, 0.4869318902492523, 0.48291289806365967, 0.4869318902492523, 0.450154185295105, 0.49047064781188965, 0.46994590759277344, 0.47616398334503174, 0.47886860370635986, 0.4769475758075714, 0.4868813455104828, 0.48607248067855835, 0.4836711883544922]"
1026,HNHN,CoauthorshipDBLP,1,60,0.378898948431015,0.378898948431015,dropnode,0.5,"[1710.4708251953125, 143964.046875, 305922.09375, 718733.6875, 791774.5625, 1006008.8125, 1412434.125, 1536670.5, 1474872.0, 1249151.625, 1075007.625, 961930.5625, 860026.0625, 869401.5625, 823722.1875, 785245.8125, 841258.5625, 816192.75, 799869.6875, 799040.8125]","[0.1407158374786377, 0.2615894079208374, 0.24854658544063568, 0.2601486146450043, 0.3380516767501831, 0.28224053978919983, 0.378898948431015, 0.4246499240398407, 0.4869318902492523, 0.48291289806365967, 0.4869318902492523, 0.450154185295105, 0.49047064781188965, 0.46994590759277344, 0.47616398334503174, 0.47886860370635986, 0.4769475758075714, 0.4868813455104828, 0.48607248067855835, 0.4836711883544922]"
1027,HNHN,CoauthorshipDBLP,1,80,0.4869318902492523,0.4869318902492523,dropnode,0.5,"[1710.4708251953125, 143964.046875, 305922.09375, 718733.6875, 791774.5625, 1006008.8125, 1412434.125, 1536670.5, 1474872.0, 1249151.625, 1075007.625, 961930.5625, 860026.0625, 869401.5625, 823722.1875, 785245.8125, 841258.5625, 816192.75, 799869.6875, 799040.8125]","[0.1407158374786377, 0.2615894079208374, 0.24854658544063568, 0.2601486146450043, 0.3380516767501831, 0.28224053978919983, 0.378898948431015, 0.4246499240398407, 0.4869318902492523, 0.48291289806365967, 0.4869318902492523, 0.450154185295105, 0.49047064781188965, 0.46994590759277344, 0.47616398334503174, 0.47886860370635986, 0.4769475758075714, 0.4868813455104828, 0.48607248067855835, 0.4836711883544922]"
1028,HNHN,CoauthorshipDBLP,1,100,0.4869318902492523,0.4869318902492523,dropnode,0.5,"[1710.4708251953125, 143964.046875, 305922.09375, 718733.6875, 791774.5625, 1006008.8125, 1412434.125, 1536670.5, 1474872.0, 1249151.625, 1075007.625, 961930.5625, 860026.0625, 869401.5625, 823722.1875, 785245.8125, 841258.5625, 816192.75, 799869.6875, 799040.8125]","[0.1407158374786377, 0.2615894079208374, 0.24854658544063568, 0.2601486146450043, 0.3380516767501831, 0.28224053978919983, 0.378898948431015, 0.4246499240398407, 0.4869318902492523, 0.48291289806365967, 0.4869318902492523, 0.450154185295105, 0.49047064781188965, 0.46994590759277344, 0.47616398334503174, 0.47886860370635986, 0.4769475758075714, 0.4868813455104828, 0.48607248067855835, 0.4836711883544922]"
1029,HNHN,CoauthorshipDBLP,1,120,0.49047064781188965,0.49047064781188965,dropnode,0.5,"[1710.4708251953125, 143964.046875, 305922.09375, 718733.6875, 791774.5625, 1006008.8125, 1412434.125, 1536670.5, 1474872.0, 1249151.625, 1075007.625, 961930.5625, 860026.0625, 869401.5625, 823722.1875, 785245.8125, 841258.5625, 816192.75, 799869.6875, 799040.8125]","[0.1407158374786377, 0.2615894079208374, 0.24854658544063568, 0.2601486146450043, 0.3380516767501831, 0.28224053978919983, 0.378898948431015, 0.4246499240398407, 0.4869318902492523, 0.48291289806365967, 0.4869318902492523, 0.450154185295105, 0.49047064781188965, 0.46994590759277344, 0.47616398334503174, 0.47886860370635986, 0.4769475758075714, 0.4868813455104828, 0.48607248067855835, 0.4836711883544922]"
1030,HNHN,CoauthorshipDBLP,1,140,0.49047064781188965,0.47616398334503174,dropnode,0.5,"[1710.4708251953125, 143964.046875, 305922.09375, 718733.6875, 791774.5625, 1006008.8125, 1412434.125, 1536670.5, 1474872.0, 1249151.625, 1075007.625, 961930.5625, 860026.0625, 869401.5625, 823722.1875, 785245.8125, 841258.5625, 816192.75, 799869.6875, 799040.8125]","[0.1407158374786377, 0.2615894079208374, 0.24854658544063568, 0.2601486146450043, 0.3380516767501831, 0.28224053978919983, 0.378898948431015, 0.4246499240398407, 0.4869318902492523, 0.48291289806365967, 0.4869318902492523, 0.450154185295105, 0.49047064781188965, 0.46994590759277344, 0.47616398334503174, 0.47886860370635986, 0.4769475758075714, 0.4868813455104828, 0.48607248067855835, 0.4836711883544922]"
1031,HNHN,CoauthorshipDBLP,1,160,0.49047064781188965,0.4769475758075714,dropnode,0.5,"[1710.4708251953125, 143964.046875, 305922.09375, 718733.6875, 791774.5625, 1006008.8125, 1412434.125, 1536670.5, 1474872.0, 1249151.625, 1075007.625, 961930.5625, 860026.0625, 869401.5625, 823722.1875, 785245.8125, 841258.5625, 816192.75, 799869.6875, 799040.8125]","[0.1407158374786377, 0.2615894079208374, 0.24854658544063568, 0.2601486146450043, 0.3380516767501831, 0.28224053978919983, 0.378898948431015, 0.4246499240398407, 0.4869318902492523, 0.48291289806365967, 0.4869318902492523, 0.450154185295105, 0.49047064781188965, 0.46994590759277344, 0.47616398334503174, 0.47886860370635986, 0.4769475758075714, 0.4868813455104828, 0.48607248067855835, 0.4836711883544922]"
1032,HNHN,CoauthorshipDBLP,1,180,0.49047064781188965,0.48607248067855835,dropnode,0.5,"[1710.4708251953125, 143964.046875, 305922.09375, 718733.6875, 791774.5625, 1006008.8125, 1412434.125, 1536670.5, 1474872.0, 1249151.625, 1075007.625, 961930.5625, 860026.0625, 869401.5625, 823722.1875, 785245.8125, 841258.5625, 816192.75, 799869.6875, 799040.8125]","[0.1407158374786377, 0.2615894079208374, 0.24854658544063568, 0.2601486146450043, 0.3380516767501831, 0.28224053978919983, 0.378898948431015, 0.4246499240398407, 0.4869318902492523, 0.48291289806365967, 0.4869318902492523, 0.450154185295105, 0.49047064781188965, 0.46994590759277344, 0.47616398334503174, 0.47886860370635986, 0.4769475758075714, 0.4868813455104828, 0.48607248067855835, 0.4836711883544922]"
1033,HNHN,CoauthorshipDBLP,1,199,0.49047064781188965,0.4869571924209595,dropnode,0.5,"[1710.4708251953125, 143964.046875, 305922.09375, 718733.6875, 791774.5625, 1006008.8125, 1412434.125, 1536670.5, 1474872.0, 1249151.625, 1075007.625, 961930.5625, 860026.0625, 869401.5625, 823722.1875, 785245.8125, 841258.5625, 816192.75, 799869.6875, 799040.8125]","[0.1407158374786377, 0.2615894079208374, 0.24854658544063568, 0.2601486146450043, 0.3380516767501831, 0.28224053978919983, 0.378898948431015, 0.4246499240398407, 0.4869318902492523, 0.48291289806365967, 0.4869318902492523, 0.450154185295105, 0.49047064781188965, 0.46994590759277344, 0.47616398334503174, 0.47886860370635986, 0.4769475758075714, 0.4868813455104828, 0.48607248067855835, 0.4836711883544922]"
1034,HNHN,CoauthorshipDBLP,1,0,0.10151155292987823,0.10151155292987823,dropedge,0.5,"[1990.4010009765625, 198762.734375, 420913.90625, 1085856.375, 1253171.125, 1261105.625, 1118961.125, 1153003.5, 1126852.625, 948408.3125, 1000125.4375, 1025095.75, 976715.25, 1054668.125, 1001171.4375, 964166.9375, 1024132.25, 912221.1875, 972409.6875, 953014.5]","[0.10151155292987823, 0.2317122519016266, 0.16316162049770355, 0.2446286827325821, 0.2720792591571808, 0.3090086579322815, 0.330165296792984, 0.3660077750682831, 0.582377016544342, 0.6296446323394775, 0.5779283046722412, 0.598579466342926, 0.6412466764450073, 0.6254233717918396, 0.6046205759048462, 0.6417521834373474, 0.6435468196868896, 0.6451898217201233, 0.5595015287399292, 0.6441534757614136]"
1035,HNHN,CoauthorshipDBLP,1,20,0.2317122519016266,0.16316162049770355,dropedge,0.5,"[1990.4010009765625, 198762.734375, 420913.90625, 1085856.375, 1253171.125, 1261105.625, 1118961.125, 1153003.5, 1126852.625, 948408.3125, 1000125.4375, 1025095.75, 976715.25, 1054668.125, 1001171.4375, 964166.9375, 1024132.25, 912221.1875, 972409.6875, 953014.5]","[0.10151155292987823, 0.2317122519016266, 0.16316162049770355, 0.2446286827325821, 0.2720792591571808, 0.3090086579322815, 0.330165296792984, 0.3660077750682831, 0.582377016544342, 0.6296446323394775, 0.5779283046722412, 0.598579466342926, 0.6412466764450073, 0.6254233717918396, 0.6046205759048462, 0.6417521834373474, 0.6435468196868896, 0.6451898217201233, 0.5595015287399292, 0.6441534757614136]"
1036,HNHN,CoauthorshipDBLP,1,40,0.2720792591571808,0.2720792591571808,dropedge,0.5,"[1990.4010009765625, 198762.734375, 420913.90625, 1085856.375, 1253171.125, 1261105.625, 1118961.125, 1153003.5, 1126852.625, 948408.3125, 1000125.4375, 1025095.75, 976715.25, 1054668.125, 1001171.4375, 964166.9375, 1024132.25, 912221.1875, 972409.6875, 953014.5]","[0.10151155292987823, 0.2317122519016266, 0.16316162049770355, 0.2446286827325821, 0.2720792591571808, 0.3090086579322815, 0.330165296792984, 0.3660077750682831, 0.582377016544342, 0.6296446323394775, 0.5779283046722412, 0.598579466342926, 0.6412466764450073, 0.6254233717918396, 0.6046205759048462, 0.6417521834373474, 0.6435468196868896, 0.6451898217201233, 0.5595015287399292, 0.6441534757614136]"
1037,HNHN,CoauthorshipDBLP,1,60,0.330165296792984,0.330165296792984,dropedge,0.5,"[1990.4010009765625, 198762.734375, 420913.90625, 1085856.375, 1253171.125, 1261105.625, 1118961.125, 1153003.5, 1126852.625, 948408.3125, 1000125.4375, 1025095.75, 976715.25, 1054668.125, 1001171.4375, 964166.9375, 1024132.25, 912221.1875, 972409.6875, 953014.5]","[0.10151155292987823, 0.2317122519016266, 0.16316162049770355, 0.2446286827325821, 0.2720792591571808, 0.3090086579322815, 0.330165296792984, 0.3660077750682831, 0.582377016544342, 0.6296446323394775, 0.5779283046722412, 0.598579466342926, 0.6412466764450073, 0.6254233717918396, 0.6046205759048462, 0.6417521834373474, 0.6435468196868896, 0.6451898217201233, 0.5595015287399292, 0.6441534757614136]"
1038,HNHN,CoauthorshipDBLP,1,80,0.582377016544342,0.582377016544342,dropedge,0.5,"[1990.4010009765625, 198762.734375, 420913.90625, 1085856.375, 1253171.125, 1261105.625, 1118961.125, 1153003.5, 1126852.625, 948408.3125, 1000125.4375, 1025095.75, 976715.25, 1054668.125, 1001171.4375, 964166.9375, 1024132.25, 912221.1875, 972409.6875, 953014.5]","[0.10151155292987823, 0.2317122519016266, 0.16316162049770355, 0.2446286827325821, 0.2720792591571808, 0.3090086579322815, 0.330165296792984, 0.3660077750682831, 0.582377016544342, 0.6296446323394775, 0.5779283046722412, 0.598579466342926, 0.6412466764450073, 0.6254233717918396, 0.6046205759048462, 0.6417521834373474, 0.6435468196868896, 0.6451898217201233, 0.5595015287399292, 0.6441534757614136]"
1039,HNHN,CoauthorshipDBLP,1,100,0.6296446323394775,0.5779283046722412,dropedge,0.5,"[1990.4010009765625, 198762.734375, 420913.90625, 1085856.375, 1253171.125, 1261105.625, 1118961.125, 1153003.5, 1126852.625, 948408.3125, 1000125.4375, 1025095.75, 976715.25, 1054668.125, 1001171.4375, 964166.9375, 1024132.25, 912221.1875, 972409.6875, 953014.5]","[0.10151155292987823, 0.2317122519016266, 0.16316162049770355, 0.2446286827325821, 0.2720792591571808, 0.3090086579322815, 0.330165296792984, 0.3660077750682831, 0.582377016544342, 0.6296446323394775, 0.5779283046722412, 0.598579466342926, 0.6412466764450073, 0.6254233717918396, 0.6046205759048462, 0.6417521834373474, 0.6435468196868896, 0.6451898217201233, 0.5595015287399292, 0.6441534757614136]"
1040,HNHN,CoauthorshipDBLP,1,120,0.6412466764450073,0.6412466764450073,dropedge,0.5,"[1990.4010009765625, 198762.734375, 420913.90625, 1085856.375, 1253171.125, 1261105.625, 1118961.125, 1153003.5, 1126852.625, 948408.3125, 1000125.4375, 1025095.75, 976715.25, 1054668.125, 1001171.4375, 964166.9375, 1024132.25, 912221.1875, 972409.6875, 953014.5]","[0.10151155292987823, 0.2317122519016266, 0.16316162049770355, 0.2446286827325821, 0.2720792591571808, 0.3090086579322815, 0.330165296792984, 0.3660077750682831, 0.582377016544342, 0.6296446323394775, 0.5779283046722412, 0.598579466342926, 0.6412466764450073, 0.6254233717918396, 0.6046205759048462, 0.6417521834373474, 0.6435468196868896, 0.6451898217201233, 0.5595015287399292, 0.6441534757614136]"
1041,HNHN,CoauthorshipDBLP,1,140,0.6412466764450073,0.6046205759048462,dropedge,0.5,"[1990.4010009765625, 198762.734375, 420913.90625, 1085856.375, 1253171.125, 1261105.625, 1118961.125, 1153003.5, 1126852.625, 948408.3125, 1000125.4375, 1025095.75, 976715.25, 1054668.125, 1001171.4375, 964166.9375, 1024132.25, 912221.1875, 972409.6875, 953014.5]","[0.10151155292987823, 0.2317122519016266, 0.16316162049770355, 0.2446286827325821, 0.2720792591571808, 0.3090086579322815, 0.330165296792984, 0.3660077750682831, 0.582377016544342, 0.6296446323394775, 0.5779283046722412, 0.598579466342926, 0.6412466764450073, 0.6254233717918396, 0.6046205759048462, 0.6417521834373474, 0.6435468196868896, 0.6451898217201233, 0.5595015287399292, 0.6441534757614136]"
1042,HNHN,CoauthorshipDBLP,1,160,0.6435468196868896,0.6435468196868896,dropedge,0.5,"[1990.4010009765625, 198762.734375, 420913.90625, 1085856.375, 1253171.125, 1261105.625, 1118961.125, 1153003.5, 1126852.625, 948408.3125, 1000125.4375, 1025095.75, 976715.25, 1054668.125, 1001171.4375, 964166.9375, 1024132.25, 912221.1875, 972409.6875, 953014.5]","[0.10151155292987823, 0.2317122519016266, 0.16316162049770355, 0.2446286827325821, 0.2720792591571808, 0.3090086579322815, 0.330165296792984, 0.3660077750682831, 0.582377016544342, 0.6296446323394775, 0.5779283046722412, 0.598579466342926, 0.6412466764450073, 0.6254233717918396, 0.6046205759048462, 0.6417521834373474, 0.6435468196868896, 0.6451898217201233, 0.5595015287399292, 0.6441534757614136]"
1043,HNHN,CoauthorshipDBLP,1,180,0.6451898217201233,0.5595015287399292,dropedge,0.5,"[1990.4010009765625, 198762.734375, 420913.90625, 1085856.375, 1253171.125, 1261105.625, 1118961.125, 1153003.5, 1126852.625, 948408.3125, 1000125.4375, 1025095.75, 976715.25, 1054668.125, 1001171.4375, 964166.9375, 1024132.25, 912221.1875, 972409.6875, 953014.5]","[0.10151155292987823, 0.2317122519016266, 0.16316162049770355, 0.2446286827325821, 0.2720792591571808, 0.3090086579322815, 0.330165296792984, 0.3660077750682831, 0.582377016544342, 0.6296446323394775, 0.5779283046722412, 0.598579466342926, 0.6412466764450073, 0.6254233717918396, 0.6046205759048462, 0.6417521834373474, 0.6435468196868896, 0.6451898217201233, 0.5595015287399292, 0.6441534757614136]"
1044,HNHN,CoauthorshipDBLP,1,199,0.6451898217201233,0.644810676574707,dropedge,0.5,"[1990.4010009765625, 198762.734375, 420913.90625, 1085856.375, 1253171.125, 1261105.625, 1118961.125, 1153003.5, 1126852.625, 948408.3125, 1000125.4375, 1025095.75, 976715.25, 1054668.125, 1001171.4375, 964166.9375, 1024132.25, 912221.1875, 972409.6875, 953014.5]","[0.10151155292987823, 0.2317122519016266, 0.16316162049770355, 0.2446286827325821, 0.2720792591571808, 0.3090086579322815, 0.330165296792984, 0.3660077750682831, 0.582377016544342, 0.6296446323394775, 0.5779283046722412, 0.598579466342926, 0.6412466764450073, 0.6254233717918396, 0.6046205759048462, 0.6417521834373474, 0.6435468196868896, 0.6451898217201233, 0.5595015287399292, 0.6441534757614136]"
1045,HNHN,CoauthorshipDBLP,1,0,0.10027299076318741,0.10027299076318741,drophyperedge,0.5,"[1999.4625244140625, 182993.359375, 219025.4375, 459534.96875, 725696.5, 1587975.5, 1949433.875, 1821316.5, 1573616.625, 1389939.375, 1162223.625, 778225.8125, 815103.25, 797031.0625, 762444.0, 854828.4375, 795309.4375, 774056.5, 838516.3125, 784500.8125]","[0.10027299076318741, 0.24824325740337372, 0.23231889307498932, 0.1886911690235138, 0.46519386768341064, 0.3162630796432495, 0.37399524450302124, 0.40023255348205566, 0.4967140257358551, 0.5402153730392456, 0.5574541091918945, 0.6566149592399597, 0.6198877692222595, 0.6158434748649597, 0.6103836894035339, 0.586699366569519, 0.6458975672721863, 0.6445578932762146, 0.6357362866401672, 0.608361542224884]"
1046,HNHN,CoauthorshipDBLP,1,20,0.24824325740337372,0.23231889307498932,drophyperedge,0.5,"[1999.4625244140625, 182993.359375, 219025.4375, 459534.96875, 725696.5, 1587975.5, 1949433.875, 1821316.5, 1573616.625, 1389939.375, 1162223.625, 778225.8125, 815103.25, 797031.0625, 762444.0, 854828.4375, 795309.4375, 774056.5, 838516.3125, 784500.8125]","[0.10027299076318741, 0.24824325740337372, 0.23231889307498932, 0.1886911690235138, 0.46519386768341064, 0.3162630796432495, 0.37399524450302124, 0.40023255348205566, 0.4967140257358551, 0.5402153730392456, 0.5574541091918945, 0.6566149592399597, 0.6198877692222595, 0.6158434748649597, 0.6103836894035339, 0.586699366569519, 0.6458975672721863, 0.6445578932762146, 0.6357362866401672, 0.608361542224884]"
1047,HNHN,CoauthorshipDBLP,1,40,0.46519386768341064,0.46519386768341064,drophyperedge,0.5,"[1999.4625244140625, 182993.359375, 219025.4375, 459534.96875, 725696.5, 1587975.5, 1949433.875, 1821316.5, 1573616.625, 1389939.375, 1162223.625, 778225.8125, 815103.25, 797031.0625, 762444.0, 854828.4375, 795309.4375, 774056.5, 838516.3125, 784500.8125]","[0.10027299076318741, 0.24824325740337372, 0.23231889307498932, 0.1886911690235138, 0.46519386768341064, 0.3162630796432495, 0.37399524450302124, 0.40023255348205566, 0.4967140257358551, 0.5402153730392456, 0.5574541091918945, 0.6566149592399597, 0.6198877692222595, 0.6158434748649597, 0.6103836894035339, 0.586699366569519, 0.6458975672721863, 0.6445578932762146, 0.6357362866401672, 0.608361542224884]"
1048,HNHN,CoauthorshipDBLP,1,60,0.46519386768341064,0.37399524450302124,drophyperedge,0.5,"[1999.4625244140625, 182993.359375, 219025.4375, 459534.96875, 725696.5, 1587975.5, 1949433.875, 1821316.5, 1573616.625, 1389939.375, 1162223.625, 778225.8125, 815103.25, 797031.0625, 762444.0, 854828.4375, 795309.4375, 774056.5, 838516.3125, 784500.8125]","[0.10027299076318741, 0.24824325740337372, 0.23231889307498932, 0.1886911690235138, 0.46519386768341064, 0.3162630796432495, 0.37399524450302124, 0.40023255348205566, 0.4967140257358551, 0.5402153730392456, 0.5574541091918945, 0.6566149592399597, 0.6198877692222595, 0.6158434748649597, 0.6103836894035339, 0.586699366569519, 0.6458975672721863, 0.6445578932762146, 0.6357362866401672, 0.608361542224884]"
1049,HNHN,CoauthorshipDBLP,1,80,0.4967140257358551,0.4967140257358551,drophyperedge,0.5,"[1999.4625244140625, 182993.359375, 219025.4375, 459534.96875, 725696.5, 1587975.5, 1949433.875, 1821316.5, 1573616.625, 1389939.375, 1162223.625, 778225.8125, 815103.25, 797031.0625, 762444.0, 854828.4375, 795309.4375, 774056.5, 838516.3125, 784500.8125]","[0.10027299076318741, 0.24824325740337372, 0.23231889307498932, 0.1886911690235138, 0.46519386768341064, 0.3162630796432495, 0.37399524450302124, 0.40023255348205566, 0.4967140257358551, 0.5402153730392456, 0.5574541091918945, 0.6566149592399597, 0.6198877692222595, 0.6158434748649597, 0.6103836894035339, 0.586699366569519, 0.6458975672721863, 0.6445578932762146, 0.6357362866401672, 0.608361542224884]"
1050,HNHN,CoauthorshipDBLP,1,100,0.5574541091918945,0.5574541091918945,drophyperedge,0.5,"[1999.4625244140625, 182993.359375, 219025.4375, 459534.96875, 725696.5, 1587975.5, 1949433.875, 1821316.5, 1573616.625, 1389939.375, 1162223.625, 778225.8125, 815103.25, 797031.0625, 762444.0, 854828.4375, 795309.4375, 774056.5, 838516.3125, 784500.8125]","[0.10027299076318741, 0.24824325740337372, 0.23231889307498932, 0.1886911690235138, 0.46519386768341064, 0.3162630796432495, 0.37399524450302124, 0.40023255348205566, 0.4967140257358551, 0.5402153730392456, 0.5574541091918945, 0.6566149592399597, 0.6198877692222595, 0.6158434748649597, 0.6103836894035339, 0.586699366569519, 0.6458975672721863, 0.6445578932762146, 0.6357362866401672, 0.608361542224884]"
1051,HNHN,CoauthorshipDBLP,1,120,0.6566149592399597,0.6198877692222595,drophyperedge,0.5,"[1999.4625244140625, 182993.359375, 219025.4375, 459534.96875, 725696.5, 1587975.5, 1949433.875, 1821316.5, 1573616.625, 1389939.375, 1162223.625, 778225.8125, 815103.25, 797031.0625, 762444.0, 854828.4375, 795309.4375, 774056.5, 838516.3125, 784500.8125]","[0.10027299076318741, 0.24824325740337372, 0.23231889307498932, 0.1886911690235138, 0.46519386768341064, 0.3162630796432495, 0.37399524450302124, 0.40023255348205566, 0.4967140257358551, 0.5402153730392456, 0.5574541091918945, 0.6566149592399597, 0.6198877692222595, 0.6158434748649597, 0.6103836894035339, 0.586699366569519, 0.6458975672721863, 0.6445578932762146, 0.6357362866401672, 0.608361542224884]"
1052,HNHN,CoauthorshipDBLP,1,140,0.6566149592399597,0.6103836894035339,drophyperedge,0.5,"[1999.4625244140625, 182993.359375, 219025.4375, 459534.96875, 725696.5, 1587975.5, 1949433.875, 1821316.5, 1573616.625, 1389939.375, 1162223.625, 778225.8125, 815103.25, 797031.0625, 762444.0, 854828.4375, 795309.4375, 774056.5, 838516.3125, 784500.8125]","[0.10027299076318741, 0.24824325740337372, 0.23231889307498932, 0.1886911690235138, 0.46519386768341064, 0.3162630796432495, 0.37399524450302124, 0.40023255348205566, 0.4967140257358551, 0.5402153730392456, 0.5574541091918945, 0.6566149592399597, 0.6198877692222595, 0.6158434748649597, 0.6103836894035339, 0.586699366569519, 0.6458975672721863, 0.6445578932762146, 0.6357362866401672, 0.608361542224884]"
1053,HNHN,CoauthorshipDBLP,1,160,0.6566149592399597,0.6458975672721863,drophyperedge,0.5,"[1999.4625244140625, 182993.359375, 219025.4375, 459534.96875, 725696.5, 1587975.5, 1949433.875, 1821316.5, 1573616.625, 1389939.375, 1162223.625, 778225.8125, 815103.25, 797031.0625, 762444.0, 854828.4375, 795309.4375, 774056.5, 838516.3125, 784500.8125]","[0.10027299076318741, 0.24824325740337372, 0.23231889307498932, 0.1886911690235138, 0.46519386768341064, 0.3162630796432495, 0.37399524450302124, 0.40023255348205566, 0.4967140257358551, 0.5402153730392456, 0.5574541091918945, 0.6566149592399597, 0.6198877692222595, 0.6158434748649597, 0.6103836894035339, 0.586699366569519, 0.6458975672721863, 0.6445578932762146, 0.6357362866401672, 0.608361542224884]"
1054,HNHN,CoauthorshipDBLP,1,180,0.6566149592399597,0.6357362866401672,drophyperedge,0.5,"[1999.4625244140625, 182993.359375, 219025.4375, 459534.96875, 725696.5, 1587975.5, 1949433.875, 1821316.5, 1573616.625, 1389939.375, 1162223.625, 778225.8125, 815103.25, 797031.0625, 762444.0, 854828.4375, 795309.4375, 774056.5, 838516.3125, 784500.8125]","[0.10027299076318741, 0.24824325740337372, 0.23231889307498932, 0.1886911690235138, 0.46519386768341064, 0.3162630796432495, 0.37399524450302124, 0.40023255348205566, 0.4967140257358551, 0.5402153730392456, 0.5574541091918945, 0.6566149592399597, 0.6198877692222595, 0.6158434748649597, 0.6103836894035339, 0.586699366569519, 0.6458975672721863, 0.6445578932762146, 0.6357362866401672, 0.608361542224884]"
1055,HNHN,CoauthorshipDBLP,1,199,0.6566149592399597,0.6547191739082336,drophyperedge,0.5,"[1999.4625244140625, 182993.359375, 219025.4375, 459534.96875, 725696.5, 1587975.5, 1949433.875, 1821316.5, 1573616.625, 1389939.375, 1162223.625, 778225.8125, 815103.25, 797031.0625, 762444.0, 854828.4375, 795309.4375, 774056.5, 838516.3125, 784500.8125]","[0.10027299076318741, 0.24824325740337372, 0.23231889307498932, 0.1886911690235138, 0.46519386768341064, 0.3162630796432495, 0.37399524450302124, 0.40023255348205566, 0.4967140257358551, 0.5402153730392456, 0.5574541091918945, 0.6566149592399597, 0.6198877692222595, 0.6158434748649597, 0.6103836894035339, 0.586699366569519, 0.6458975672721863, 0.6445578932762146, 0.6357362866401672, 0.608361542224884]"
1056,HGNNP,CocitationPubmed,1,0,0.2452772557735443,0.2452772557735443,no dropout,0.5,"[375.8016357421875, 42072.32421875, 11867.0361328125, 9358.52734375, 7614.525390625, 7117.65673828125, 7220.24462890625, 6465.73681640625, 6014.39599609375, 5847.12109375, 5529.435546875, 5208.40966796875, 4911.84521484375, 4598.12939453125, 4277.77783203125, 3990.7724609375, 3673.578125, 3421.3447265625, 3103.732421875, 2829.514404296875]","[0.2452772557735443, 0.2452772557735443, 0.24807780981063843, 0.24802689254283905, 0.24807780981063843, 0.2481287270784378, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.24558277428150177]"
